nk,k,coord,n_samples,psi[0]_mean,psi[0]_sem,Jpsi[0]_y_mean,Jpsi[0]_y_sem,vx_mean,vx_sem,pi_xy_mean,pi_xy_sem
1,0.0015339807878856412,704.0,72,0.014917720999221926,5.40679048697988e-05,-8.568871851523986e-06,5.4031981097571804e-08,-2.4158693383587822e-05,4.361306061929576e-05,4.6950166159868686e-07,4.917684931572559e-07
1,0.0015339807878856412,725.3333333333333,72,0.015169295292509417,5.485939841124989e-05,-8.03270907904445e-06,5.40779504751889e-08,-3.378691038081576e-05,4.410476833476649e-05,3.767559699750281e-07,4.742732055624406e-07
1,0.0015339807878856412,746.6666666666666,72,0.015404478494083773,5.563865983764009e-05,-7.487769931155624e-06,5.4140662789303086e-08,-5.102799761616707e-05,4.327559745302265e-05,-5.19690441436204e-07,4.677115522436121e-07
1,0.0015339807878856412,768.0,72,0.015623177715082925,5.639032160421572e-05,-6.934590729539559e-06,5.423260968839503e-08,-5.476595699584454e-05,4.219195105048947e-05,-2.7376675489911666e-07,5.238369993688596e-07
1,0.0015339807878856412,789.3333333333333,72,0.015825168858887365,5.710409274368043e-05,-6.3738655778447706e-06,5.430728460272081e-08,-4.768537062454048e-05,4.2273296976832665e-05,4.178261045998872e-07,5.283984892261035e-07
1,0.0015339807878856412,810.6666666666666,72,0.01601032840552294,5.7784241783833366e-05,-5.806411368753122e-06,5.43731551687e-08,-3.916661228283219e-05,4.198361106371171e-05,-1.309462470119825e-07,5.079209220488946e-07
1,0.0015339807878856412,832.0,72,0.016178621560694703,5.84253920420275e-05,-5.232661858333735e-06,5.445869131060047e-08,-4.0467581453890696e-05,4.0259655044379966e-05,-2.5257688309826453e-07,4.570774016754325e-07
1,0.0015339807878856412,853.3333333333333,72,0.016329779538195525,5.9003831215135456e-05,-4.6530738924942074e-06,5.4538501707344435e-08,-5.13353408796612e-05,3.9127179631906206e-05,3.1229348762308045e-07,4.5095069634046863e-07
1,0.0015339807878856412,874.6666666666666,72,0.016463453487584306,5.952377053919398e-05,-4.0682986606430076e-06,5.4612051717698784e-08,-5.384963703666395e-05,3.889270921370018e-05,-4.345188282457013e-09,5.425315213783347e-07
1,0.0015339807878856412,896.0,72,0.016579458466155036,6.000666383884796e-05,-3.4789455919890153e-06,5.470105052796255e-08,-4.970199474150008e-05,3.85147492681107e-05,9.943194655236333e-08,5.616640347768682e-07
