nk,k,time,steady,n_samples,psi[0]_sin_mean,psi[0]_sin_sem,psi[0]_cos_mean,psi[0]_cos_sem,psi[0]_amp_mean,psi[0]_amp_sem,psi[0]_mean_mean,psi[0]_mean_sem,Jpsi[0]_y_sin_mean,Jpsi[0]_y_sin_sem,Jpsi[0]_y_cos_mean,Jpsi[0]_y_cos_sem,Jpsi[0]_y_amp_mean,Jpsi[0]_y_amp_sem,Jpsi[0]_y_mean_mean,Jpsi[0]_y_mean_sem,vx_sin_mean,vx_sin_sem,vx_cos_mean,vx_cos_sem,vx_amp_mean,vx_amp_sem,vx_mean_mean,vx_mean_sem,pi_xy_sin_mean,pi_xy_sin_sem,pi_xy_cos_mean,pi_xy_cos_sem,pi_xy_amp_mean,pi_xy_amp_sem,pi_xy_mean_mean,pi_xy_mean_sem
32,0.04908738521234052,2120000.0,0,72,0.034985310464737185,1.6220286632211253e-05,6.5137704133402925e-06,9.61442292230843e-06,0.03498540487158376,1.6220178401001044e-05,3.330094346334962e-20,3.5098677291622714e-20,3.2044282975383846e-08,2.6017913370561334e-08,-0.0005890559302282699,3.3674502243516164e-08,0.0005890559718965577,3.367431184066182e-08,-4.6060436464743666e-07,2.541116643427917e-07,-6.6765168514547845e-06,1.776003636943297e-05,-6.862291373037565e-06,1.444822012620492e-05,0.00016807134005138093,1.129611580773685e-05,-2.2744403213309912e-21,3.1859529172939978e-21,-1.146050447682753e-06,9.549357007722525e-07,6.453776411703794e-07,9.27042796099147e-07,9.798649072097849e-06,6.658624452675088e-07,4.838087493865711e-22,1.5922080358783347e-22
32,0.04908738521234052,2160000.0,0,72,0.0349832524434122,1.6732780624057577e-05,1.639187878514677e-05,1.0481895403470551e-05,0.03498336787560377,1.6729864902553645e-05,-7.019393405487027e-20,3.0793992808080515e-20,-2.3065115827266347e-08,2.383362995837358e-08,-0.0005890913189599464,2.9081114087559252e-08,0.0005890913536394505,2.908212731763463e-08,-5.4247524259589384e-08,2.4689950273413464e-07,-4.348964850342101e-06,1.3230052608476881e-05,-1.3797499703998795e-05,1.6472705180865664e-05,0.00015724316564311728,1.0054189246556935e-05,-5.709629496306764e-21,2.631413037949866e-21,-3.939003698700724e-07,8.595930575003135e-07,-1.5002848283559657e-06,9.649298873358542e-07,9.795960788501408e-06,5.935622711149284e-07,9.65656774358201e-23,1.683602171999031e-22
32,0.04908738521234052,2200000.0,0,72,0.03499705543019504,1.6110142203991292e-05,1.0843553014908234e-05,9.655247976888386e-06,0.034997151715698144,1.6108850843306118e-05,-2.96461531539005e-20,3.6727952723301594e-20,2.9976293873764216e-08,2.2291586216440118e-08,-0.0005890001507055649,2.920012898783609e-08,0.0005890001814172056,2.920042016085239e-08,1.9123720014398302e-07,2.644203596125446e-07,1.0986628171199939e-05,1.6103852901569132e-05,-1.9844693854230265e-05,1.626067998324735e-05,0.0001747531694591478,1.0043326460624764e-05,-1.2234920349228782e-21,3.471625883324171e-21,-3.831395985902251e-07,9.567534135309147e-07,-8.545359293797264e-07,9.805943838322936e-07,1.0351940477867372e-05,6.164102025307132e-07,-9.019332308726344e-23,1.5916486201851326e-22
32,0.04908738521234052,2240000.0,0,72,0.03497967093507298,1.5285882264550375e-05,-2.0971481318751937e-05,1.0236600575308333e-05,0.034979783618089205,1.5284273432727477e-05,1.8195522570647927e-21,3.253445559056144e-20,1.812323492023701e-08,2.6387595942037385e-08,-0.0005890633478278294,2.8712330898165512e-08,0.000589063390068458,2.8712651796515742e-08,-4.113656543105824e-07,2.449303374917688e-07,2.109725407050676e-05,1.727971093616978e-05,1.0018694966316037e-05,1.5688899238784946e-05,0.00017953689423309127,9.920671129618296e-06,3.294017017100061e-22,3.023862860504314e-21,-1.9388004176483615e-06,8.997159737366322e-07,6.156866703981462e-07,1.074714503986762e-06,1.0498570664280394e-05,6.858482784475552e-07,-2.441101896600935e-22,1.6347689118647119e-22
32,0.04908738521234052,2280000.0,0,72,0.0349490850511787,1.613068991167064e-05,-7.084957425765262e-06,9.527003109553083e-06,0.03494917802838488,1.612871663358431e-05,1.9975860339413915e-20,3.6540080681979514e-20,2.2853761095898192e-08,2.7864676893567066e-08,-0.00058904073820751,3.1188353605496736e-08,0.0005890407854376299,3.1190299549396776e-08,1.3862659493617067e-07,2.5475610641636185e-07,1.2512620647219704e-05,1.5177621779215218e-05,9.23045370038099e-06,1.4897819128810947e-05,0.0001569908533174648,1.0420260181685318e-05,5.584143133750572e-21,3.467033076711641e-21,1.1484449374586077e-06,9.927608875885894e-07,1.612938927066518e-06,9.32981117115487e-07,1.0310215935041081e-05,6.434713210485304e-07,-1.372507090458357e-22,1.705895311556581e-22
32,0.04908738521234052,2320000.0,0,72,0.03494192226195371,1.4372060760839359e-05,3.2748517314088727e-06,8.257681385108954e-06,0.03494199169256782,1.4372100951724821e-05,-4.801421947306321e-20,3.843280208828151e-20,-2.460096157327062e-08,2.211690836028302e-08,-0.0005890402063253946,2.803548313404063e-08,0.0005890402363209637,2.8035032637124964e-08,1.5217867370324138e-07,2.778573549201577e-07,3.520822127004388e-05,1.746948933868759e-05,1.3782224533257389e-05,1.4216042027127918e-05,0.00017110127675770904,1.072756365869755e-05,3.497932356253869e-21,3.246361900041361e-21,-3.68338788276277e-07,9.843505234101065e-07,4.6794790322078366e-07,1.0356898461424876e-06,1.0483219340726484e-05,7.062130617683109e-07,5.490028361833425e-23,1.608278908170569e-22
32,0.04908738521234052,2360000.0,0,72,0.03496446015556847,1.3878806521530664e-05,-1.0565454388704781e-05,1.054733248389306e-05,0.03496457471591545,1.3878307284195027e-05,-3.679887581960348e-20,3.3093960556234545e-20,-1.9548992621457733e-08,2.067786069087056e-08,-0.0005890880500290759,3.215543981125833e-08,0.0005890880761198448,3.2155525430266364e-08,1.8196387763914335e-07,2.7122172753218517e-07,-7.19388877408961e-06,1.530609367388051e-05,2.066590741691278e-06,1.3593363861259231e-05,0.00015203807081449626,9.70946033797586e-06,-1.8822954383428858e-22,3.099454479314684e-21,8.313874121301942e-08,9.091266191923135e-07,6.543418237928751e-07,1.0106490101084166e-06,9.989109568398686e-06,6.698252045432497e-07,1.88229543834289e-22,1.917334835836212e-22
32,0.04908738521234052,2400000.0,0,72,0.034951110588443454,1.3983829171873838e-05,6.3267583459374615e-06,9.797261352121564e-06,0.034951208596496,1.398587722786919e-05,6.98331607625212e-20,4.0951864750065e-20,-2.4521671856527936e-08,2.7156269335837656e-08,-0.0005890365945528343,2.730582076866664e-08,0.0005890366395076087,2.73061214340319e-08,5.859384748579177e-08,2.6471400510130373e-07,1.3916349255059425e-05,1.6948673928074815e-05,-1.40524272010853e-05,1.670893509047452e-05,0.0001746871410795632,1.1922997350079303e-05,3.19205934752315e-21,3.2423151144207807e-21,1.1912084187264058e-07,1.092728226347531e-06,1.8814608490231846e-06,1.0650767916136182e-06,1.1681072958593765e-05,6.758001120676514e-07,-4.166539381748586e-23,1.723950826306723e-22
32,0.04908738521234052,2440000.0,0,72,0.034966592219220285,1.5993361371270585e-05,1.2517234039681358e-05,9.660895584449605e-06,0.03496668922569732,1.5993069008966396e-05,2.6148220797646645e-20,3.1916471270613875e-20,2.484626850971784e-08,2.9007457582095537e-08,-0.0005891042463735531,2.6756559515659018e-08,0.0005891042976014714,2.675705434894457e-08,-3.382950007693718e-08,2.451778851954556e-07,-2.5283789851843942e-05,1.6311888111959357e-05,1.7085404494826963e-05,1.6146408108913536e-05,0.0001781350163891626,9.642025386567728e-06,4.392022689466742e-22,3.2029850701003485e-21,1.1584217688394621e-06,9.949497465958276e-07,8.715258667411649e-07,9.664197538855244e-07,1.0531322811452663e-05,6.256160911333862e-07,1.3725070904583587e-23,1.44371371691611e-22
32,0.04908738521234052,2480000.0,0,72,0.03497115535079378,1.3193240236707894e-05,-9.703189241127833e-08,1.1369673056532998e-05,0.03497128655891636,1.3193840704944815e-05,1.5372079413133593e-20,3.831271553907423e-20,5.3269491156926273e-11,2.889548775216575e-08,-0.0005889971270743464,3.069888412516866e-08,0.0005889971773998778,3.069847291248369e-08,-2.24533814638679e-07,2.4258564594781746e-07,-1.1230038500668564e-05,1.6866150820644836e-05,3.108823835100551e-06,1.4458133637104928e-05,0.00016680773766611015,1.0174387133129474e-05,-2.2430687306919448e-21,2.892197330026195e-21,1.5059602946603603e-06,9.840089404413434e-07,-1.4701298936106231e-06,9.127815750466226e-07,1.037693272321741e-05,5.892341086735956e-07,5.195919699592349e-23,1.6431571029302921e-22
32,0.04908738521234052,2520000.0,0,72,0.03498952499913651,1.610834583188852e-05,-9.750418231415239e-06,9.110195225805085e-06,0.034989610560614254,1.6108452529014683e-05,-1.4117215787571566e-21,4.191564890448299e-20,-1.0879728961527183e-08,2.8091062443378423e-08,-0.000589049026656527,3.326178260277607e-08,0.0005890490743133072,3.3261922178646824e-08,9.267062333992006e-09,2.7406278759547364e-07,-3.7098084744386666e-06,1.617356116546092e-05,-2.083831183538726e-05,1.7823796363771282e-05,0.00018400424601889512,1.0426626934204307e-05,-2.196011344733375e-22,2.56775390386941e-21,-3.2906342348665186e-07,9.896634428210326e-07,-2.0901956445772317e-07,1.0558751821136323e-06,1.1037931479189077e-05,6.168043018814379e-07,-1.0440857509558218e-22,1.6676127719951346e-22
32,0.04908738521234052,2560000.0,0,72,0.03498567732830633,1.568219843655274e-05,-6.776058400126803e-06,1.0252246429085186e-05,0.034985784625839456,1.5682583386737586e-05,1.7066145307642194e-20,3.4055956307358197e-20,-1.9557283741759645e-08,2.5511136450086666e-08,-0.0005890438661566255,3.349228601513381e-08,0.0005890439056999745,3.349334478617738e-08,2.351094626127569e-07,2.715471129918044e-07,3.402626466942765e-06,1.402643244612945e-05,-3.138408974892446e-07,1.7024408858974744e-05,0.00016478472792214236,1.0212000950419596e-05,-2.6038420230409976e-21,3.815913943104536e-21,-1.9712342217137864e-06,8.134092383848862e-07,4.1595441312245495e-07,1.1370953508831949e-06,1.0861353306256685e-05,5.918202648705474e-07,3.6273401676399426e-23,1.8574319521794883e-22
32,0.04908738521234052,2600000.0,0,72,0.0349852543814774,1.4601239831414815e-05,-7.82372452505171e-06,1.0123410998050202e-05,0.034985359300555165,1.4599447173590502e-05,-1.7097516898281234e-20,3.7409717230892603e-20,4.023456814050684e-09,2.507040095733468e-08,-0.0005890429074738396,3.305957891367046e-08,0.0005890429453652854,3.306002354129311e-08,-9.567414015055147e-08,2.876061713509507e-07,-1.98798571582459e-05,1.467733211117573e-05,-1.1641705796119409e-05,1.609437640091976e-05,0.0001681684253820606,9.143830247434308e-06,8.501701063182054e-21,3.6300256719940316e-21,-6.875623196361788e-07,1.050324063792712e-06,4.126878755128309e-07,1.0036036078207504e-06,1.1185634228619095e-05,5.976844969798868e-07,8.823259867232293e-23,1.7923677393749228e-22
32,0.04908738521234052,2640000.0,0,72,0.034988363868199396,1.6806769985786514e-05,1.1311178283492211e-05,1.076514977554793e-05,0.03498848328924305,1.6806482777288166e-05,-4.178695873121216e-20,3.996893871186746e-20,5.965693525968625e-09,2.647055061619129e-08,-0.0005891487751818444,2.9706129983414817e-08,0.0005891488174292686,2.9707207428822863e-08,-3.5342983307707044e-08,2.5899266797676796e-07,-8.439287596755626e-06,1.763755347855186e-05,-9.574760204169727e-06,1.8994756630147545e-05,0.00019294496979127372,1.2241067661948015e-05,-8.359070939180711e-38,4.004806633284828e-21,2.0720591924993055e-07,1.0661618135115422e-06,1.4238293181008527e-06,8.664510970190977e-07,1.0241559287484807e-05,6.627814015726445e-07,-4.411629933616149e-22,1.4533429926412595e-22
32,0.04908738521234052,2680000.0,0,72,0.034950545986416344,1.5165709349112174e-05,3.618828389056505e-06,1.1048554302760159e-05,0.03495067015627076,1.5165932836586274e-05,1.1450630583252576e-20,3.2892311507768795e-20,7.022050972953064e-09,2.530742377905227e-08,-0.0005890160549327497,2.984452921810669e-08,0.000589016093575134,2.984462428394938e-08,-3.720880914268144e-08,2.8657680038903053e-07,3.859546570429265e-06,1.639796178547923e-05,9.473932902027732e-06,1.5656787148300815e-05,0.00017219421784458381,9.893660223971519e-06,-2.7136425902776663e-21,3.727736184587924e-21,-4.799970505666613e-07,8.301478468404722e-07,1.1730457750403464e-07,1.0553025791491407e-06,1.0098151935693196e-05,6.082869351581833e-07,-2.676388826393795e-22,1.895347214410446e-22
32,0.04908738521234052,2720000.0,0,72,0.03499369832889807,1.5707477837501606e-05,-9.312447811842126e-06,1.0017111838636065e-05,0.03499380143809327,1.570509541975115e-05,2.6414879318078553e-20,3.206578097294306e-20,-4.7518993860120915e-08,2.643316754710824e-08,-0.000589021553317266,3.4721070517256564e-08,0.0005890215973449604,3.47210923743126e-08,-8.02851746106075e-08,2.2599435399575657e-07,-2.2456910442185807e-05,1.7384367857645374e-05,1.1778825092296413e-05,1.6733438371584388e-05,0.00018237291242701804,1.108297320775079e-05,2.2116971400528957e-21,3.3405516060335778e-21,4.3544709812888864e-08,8.089375587190957e-07,9.42169621441844e-07,9.576716378993765e-07,9.45250008077503e-06,5.706110228375255e-07,4.4116299336161437e-23,1.6479809400154953e-22
32,0.04908738521234052,2760000.0,0,72,0.034976300832913094,1.8185156641985816e-05,-1.4010519306842655e-05,1.1381154900431135e-05,0.03497643496774328,1.818898039304603e-05,4.674367005218175e-20,3.053366700432737e-20,-7.514397410388663e-09,2.4833046262047486e-08,-0.0005890672643040118,3.122224419823759e-08,0.0005890673015135693,3.1222896804612506e-08,-2.6134139318068378e-08,2.811565715577306e-07,6.0026778780680055e-06,1.4684396513431381e-05,-2.3270954213049093e-06,1.6823800396189005e-05,0.00016876096748973595,9.905808780201713e-06,6.603719829519637e-21,3.518167381350939e-21,-4.175322321448939e-07,8.675149204798727e-07,2.7496426344323952e-08,9.218631159500778e-07,9.5289282308158e-06,5.709639940599435e-07,-7.940933880509066e-23,1.7919428639041343e-22
32,0.04908738521234052,2800000.0,0,72,0.034965530128756965,1.6286303304601574e-05,2.4385230522067987e-06,9.278838982783725e-06,0.03496561763732305,1.6285978342592436e-05,-4.666524107558418e-21,3.3957944340277755e-20,1.8099530714633782e-09,2.4677136425309828e-08,-0.0005890347026170588,2.785847348434011e-08,0.0005890347393223325,2.785800588039268e-08,3.174802540748849e-08,2.90457076292603e-07,-1.3445349392137841e-06,1.480140709448022e-05,2.6254814387304104e-05,1.4997775483993913e-05,0.00016099627728405653,9.417081555008865e-06,8.078184589554909e-22,3.582196474218712e-21,2.5908195780535836e-07,1.1560009476272238e-06,7.613972872240545e-08,1.0861184953208996e-06,1.1847705435996649e-05,7.348488258188477e-07,9.166386639846886e-23,1.5331785988747199e-22
32,0.04908738521234052,2840000.0,0,72,0.034982645529230055,1.530012508699963e-05,6.324130096410029e-07,8.586537437427112e-06,0.03498272028734923,1.5302266675161768e-05,4.595938028620559e-21,3.2594462786896083e-20,8.630277006276266e-10,2.6103521313643475e-08,-0.0005890543073001975,3.61816902155311e-08,0.0005890543483669039,3.618143020708589e-08,2.1995972699648143e-07,2.427348315266417e-07,1.945846676672595e-06,1.5562117534955006e-05,1.89864962614764e-06,1.4605887265107594e-05,0.00016260800472422095,9.12151193790514e-06,-2.3607121955883735e-21,2.8519605447185563e-21,1.896740343991211e-06,1.0037830844152042e-06,-1.3034088929037243e-07,9.893874175905332e-07,1.0936692469320222e-05,5.938961169561044e-07,-1.0783984282172792e-22,1.6769154981964528e-22
32,0.04908738521234052,2880000.0,0,72,0.03499705342525717,1.6120042457175672e-05,-3.281996645236239e-05,9.57207000109247e-06,0.03499716184950569,1.611716817280517e-05,4.8782823443719904e-20,3.679055462502122e-20,9.861516214531857e-09,2.5028390483576562e-08,-0.0005890332691761411,3.6958119332288445e-08,0.0005890333070108988,3.6958353642603414e-08,2.8967534312829275e-07,2.557051156623459e-07,8.33123927444075e-07,1.4137417417200492e-05,2.458673100872264e-06,1.687415812287921e-05,0.00015956113351020616,1.1229897517689408e-05,-4.235164736271501e-21,3.205803344087569e-21,1.4627559361308738e-06,1.0142317222122796e-06,1.1637298336845073e-06,9.78170465859066e-07,1.0534783633628227e-05,6.867106793574856e-07,-2.0685642577622393e-22,1.5428370246603235e-22
32,0.04908738521234052,2920000.0,0,72,0.034972830755274256,1.4557572772970176e-05,3.2520093096051806e-06,9.348934581526017e-06,0.034972919624335824,1.4557643107030098e-05,-2.773248612491857e-20,3.732562240506651e-20,1.0165835655167925e-08,2.7208491081197504e-08,-0.0005890793909293802,2.9288836305472485e-08,0.000589079435629642,2.9289023220388708e-08,-1.0934227935664303e-07,2.431611090181318e-07,6.995804921111339e-07,1.6736077317156692e-05,2.7589919723838e-07,1.5154182009930218e-05,0.00016636181721822426,1.0952035611389883e-05,1.3803499881181188e-21,3.008872995220776e-21,-2.7898492268099785e-07,9.930443564012298e-07,-9.065427940953487e-07,9.060699802561758e-07,1.03172724280194e-05,5.661537537725741e-07,6.568426790050711e-23,1.725688127734759e-22
32,0.04908738521234052,2960000.0,0,72,0.034952325565026914,1.4348509269406569e-05,-1.6335583173041748e-06,9.856881856960516e-06,0.03495242429879172,1.434798699752971e-05,4.3386909853803606e-20,3.7500024919587026e-20,2.99557610928392e-08,2.674523269953341e-08,-0.0005890294846835928,3.125989734023298e-08,0.0005890295285552014,3.1260085314230874e-08,4.113962076387097e-08,2.663685788235767e-07,-1.676312857581517e-06,1.539145275054712e-05,1.9769826442882682e-05,1.5226062419592969e-05,0.0001585689573127581,1.0960464967864777e-05,-1.701908792168363e-21,3.164175706623716e-21,2.570916634028033e-07,1.1154563857199808e-06,2.2154820831854943e-07,1.1818238808558561e-06,1.2274685119382892e-05,7.214498308827452e-07,1.88229543834289e-22,1.7419157492762913e-22
32,0.04908738521234052,3000000.0,0,72,0.0349694886001062,1.45178071351119e-05,-8.363263134223132e-06,9.025003129481723e-06,0.03496957230821846,1.451706775868839e-05,-1.7238689056156955e-20,3.456430695776462e-20,-3.9014751168222244e-08,2.3707334975085558e-08,-0.0005890467692811545,3.202447209535168e-08,0.0005890468044475105,3.202393813919741e-08,-3.386629460940818e-07,2.4141876812006674e-07,-1.5168777315488616e-05,1.6462751583830246e-05,1.2700865796757064e-05,1.5889506446809592e-05,0.00017634689922431973,9.539817131757414e-06,-1.9136670289819373e-21,2.2867097970941555e-21,-1.013077396275474e-06,1.0589706916556677e-06,4.27609950986546e-07,1.0628165974117814e-06,1.1553733685971604e-05,6.228204274758632e-07,1.8920990604175924e-22,1.595782995065022e-22
32,0.04908738521234052,3040000.0,0,72,0.03495749107962266,1.3836661324294163e-05,-4.312871913072471e-06,9.961419173462017e-06,0.0349575920835267,1.3837793920234621e-05,8.994235036215106e-20,3.248219287980884e-20,4.067691394866846e-08,2.3394194212204027e-08,-0.0005890564988850861,2.7134394831875382e-08,0.0005890565332706625,2.7134910470171378e-08,1.1193283322321298e-07,2.883669735362772e-07,-3.157032467617039e-06,1.3937120030734276e-05,-1.397347941715434e-06,1.6063702364116478e-05,0.00015874509719276877,9.875427456254084e-06,4.752795981815796e-21,3.5403154294918685e-21,8.48561659932732e-07,1.0900008276392218e-06,1.78629138613689e-06,8.687494023649394e-07,1.0425739712023476e-05,6.833594065799147e-07,-2.343065675853909e-22,1.711196967547238e-22
32,0.04908738521234052,3080000.0,0,72,0.03495189495436338,1.6230245118684826e-05,1.465124027355988e-05,8.930617924601159e-06,0.034951979098231174,1.6228226503111417e-05,2.261891685075373e-20,3.484116869895279e-20,1.2445866982143614e-08,2.2282157607043596e-08,-0.0005890481012409569,3.149807630994031e-08,0.0005890481312957317,3.149776230924229e-08,6.626890233345634e-07,2.479531393291871e-07,2.1268270982221048e-05,1.57964478759308e-05,-3.4294078978353167e-06,1.2921389278315925e-05,0.00015217522872766251,9.842130382918177e-06,-5.599828929070096e-21,3.133595148908638e-21,6.169862653914082e-07,9.527114721613048e-07,-4.813016143073504e-07,9.469444599143084e-07,1.0163065859778833e-05,5.985214851271548e-07,1.7450447292970549e-22,1.7512333558478088e-22
32,0.04908738521234052,3120000.0,0,72,0.03500056677125306,1.663974053108299e-05,5.449746591032562e-07,9.192398221754826e-06,0.035000652525370615,1.663843584402677e-05,-1.4979934530145492e-20,3.168429152413646e-20,-4.355698685539956e-08,2.6118147165511945e-08,-0.0005890576212906131,2.909361695343417e-08,0.0005890576640084249,2.9094559591551778e-08,-8.391616387194055e-08,2.712160764344957e-07,9.934613659730575e-06,1.581757021656695e-05,-1.1000193640524966e-05,1.5272254563571956e-05,0.00016314984287928147,1.0565607875911006e-05,3.764590876685779e-21,3.467904559189084e-21,1.3829636095337114e-06,9.820753255756275e-07,5.267137724412239e-07,9.72722145217413e-07,1.0501034117374753e-05,6.232036800984388e-07,2.9410866224107756e-24,1.7480840909968182e-22
32,0.04908738521234052,3160000.0,0,72,0.03497551179444852,1.4213832548298784e-05,6.3295332165256055e-06,1.1756208069363477e-05,0.034975652669783946,1.4213073315688223e-05,7.937012431679177e-21,3.66462059659325e-20,-2.315483345015434e-08,2.3342735205819236e-08,-0.0005890795231256797,2.6774329287590318e-08,0.0005890795564169635,2.6774442834791843e-08,2.1841672070976568e-07,2.6532972660251727e-07,2.2223917633753154e-05,1.4205897328549866e-05,-2.3488930251780788e-05,1.721260156727602e-05,0.00016931936600681226,1.0441215621618076e-05,4.7998533677743696e-21,3.1001587841744393e-21,1.1869350761337145e-06,1.0282286143454882e-06,-8.627396816456634e-08,1.0374131590042347e-06,1.0863619297752942e-05,7.008558568750704e-07,-5.882173244821572e-24,1.5180912806456273e-22
32,0.04908738521234052,3200000.0,0,72,0.03500070427100775,1.489063725615101e-05,-5.374380073949159e-06,9.266734902241493e-06,0.03500079165374385,1.4894845939752094e-05,1.254863625561926e-20,3.546476638508129e-20,8.987657796270545e-09,2.6076414318717244e-08,-0.0005890261455840553,3.2427011951210704e-08,0.0005890261866338047,3.24271338226799e-08,-8.07992028044418e-08,2.23216377582332e-07,-1.4091406639598663e-05,1.917667846494503e-05,-1.3474544454769436e-05,1.543232604397287e-05,0.00018431871085706925,1.1522032468572424e-05,-3.137159063904823e-22,3.659547567257209e-21,-6.789926751668677e-08,1.0205945403871442e-06,1.2897975308380018e-07,9.463233852147125e-07,1.0668006959683642e-05,5.783889272130374e-07,-4.0734049720389097e-22,1.3205250133281383e-22
32,0.04908738521234052,3240000.0,0,72,0.03498338443018496,1.3204300684690311e-05,7.698161625290457e-06,8.460028560281708e-06,0.034983457997070644,1.3200906616437439e-05,4.5614292789176016e-20,3.576667283857267e-20,6.0547487438337346e-09,2.3144753502571806e-08,-0.0005890919272531909,3.13191107076667e-08,0.0005890919595653151,3.1319175625932146e-08,-1.6776686283521104e-07,2.638747868839448e-07,-1.0173953941006832e-05,1.6312156879939526e-05,-5.914914699107439e-06,1.6233124813980178e-05,0.00017256536857561438,1.0589222635353595e-05,-1.1921204442838305e-21,3.099204021237541e-21,5.56425379985736e-07,1.0579301776755869e-06,4.0703668774741755e-07,9.815251973994987e-07,1.0661094546225368e-05,6.98907772601044e-07,-1.7646519734464591e-22,1.615219677217879e-22
32,0.04908738521234052,3280000.0,0,72,0.03499451115994582,1.6677315544080038e-05,-6.107918157388729e-06,9.486142242214234e-06,0.03499460300031501,1.667670329069184e-05,-6.31196403657649e-20,3.403543603846828e-20,-7.260618728324743e-09,2.63668472827598e-08,-0.000589088701361178,3.013993712968597e-08,0.0005890887433066083,3.0138421079529055e-08,7.590225703014259e-08,2.530369281764089e-07,1.1066283208428357e-05,1.5828482392416314e-05,2.308281622325604e-05,1.5592665493000285e-05,0.00016777133937507865,1.0318023221266363e-05,-9.097761285323966e-22,3.437164337417694e-21,-7.16963834986713e-07,8.924234992304086e-07,-1.2314300983488995e-07,1.1447395815983103e-06,1.067722970372686e-05,7.131778161912122e-07,-9.313440970967426e-23,1.654908976375341e-22
32,0.04908738521234052,3320000.0,0,72,0.0349712173371472,1.50289064399197e-05,1.031613493395388e-06,9.002512007226689e-06,0.03497129960898447,1.5029363602318474e-05,5.000631547864278e-20,3.3073201556042057e-20,-2.2134230245287247e-08,2.5745365421530195e-08,-0.0005890263724195994,2.9296618848071898e-08,0.0005890264127858717,2.9295853833505896e-08,3.65594785035501e-07,2.3145102835905435e-07,-4.944094071901878e-06,1.5332668810346753e-05,-7.851939893910644e-07,1.4941076036168716e-05,0.00015738055156590047,1.0479761238152792e-05,2.290126116650516e-21,3.1810527969159122e-21,1.652467314574311e-07,1.0017730438139887e-06,-1.3401717961506745e-06,9.545903273480955e-07,1.0598408784375813e-05,5.986760603953067e-07,-5.882173244821541e-24,1.7707583162120322e-22
32,0.04908738521234052,3360000.0,0,72,0.0349555770876466,1.3929832081875676e-05,1.465226641897006e-06,8.751772585774137e-06,0.03495565493069765,1.392891369022599e-05,2.3262034458854204e-20,3.705427294089377e-20,1.593494453421967e-08,2.9423805450963948e-08,-0.0005890148984240151,3.228661929961962e-08,0.0005890149508126819,3.228825355087804e-08,1.8580944439567962e-07,2.493456240054299e-07,9.880408544134409e-06,1.678841233141947e-05,8.731941188191833e-06,1.82557706545345e-05,0.00018457752330426483,1.173582913387654e-05,-4.61162382394008e-21,3.712584514793315e-21,-1.1724744944717218e-06,1.0129751806849662e-06,-1.264303892940741e-06,1.1532773306541589e-06,1.1348763295090806e-05,7.642229970063815e-07,-4.901811037351271e-23,1.79811650537475e-22
32,0.04908738521234052,3400000.0,0,72,0.03496305961546659,1.7013522070101015e-05,1.0912280550818006e-05,9.148175368767083e-06,0.03496314625439843,1.7014628476332178e-05,-2.628939295552235e-20,3.550564442270279e-20,-3.324173172406222e-08,2.7530164673398193e-08,-0.0005890684797471811,3.786363516637059e-08,0.0005890685263642774,3.7862759972459567e-08,7.724322787951624e-08,2.5686209582080633e-07,-1.2928523168486183e-05,1.640150833530102e-05,-1.981278745461475e-05,1.557290769335244e-05,0.0001749018114563057,9.410302726675512e-06,-2.9175579294314787e-21,3.64947899444219e-21,7.641009886485403e-07,9.932445081050448e-07,1.3479660904865717e-07,9.671784117116391e-07,1.0088397268735641e-05,7.049726898628569e-07,-1.519561421578896e-22,1.604665250521875e-22
32,0.04908738521234052,3440000.0,0,72,0.034964407884129634,1.5366779269041018e-05,2.687975764152485e-06,9.61700845911017e-06,0.034964501858396994,1.5367821185229598e-05,4.167715816397548e-20,3.758903346977619e-20,-5.280349145601268e-09,2.5161312465589324e-08,-0.0005890230743863391,3.0497739741403206e-08,0.0005890231125662005,3.049768169108057e-08,-9.656230247112254e-08,2.4707178129314445e-07,-5.925888148418019e-07,1.3500210465575453e-05,-1.9151931531686525e-05,1.841941995647963e-05,0.00017385429921728935,1.0049532951848538e-05,-8.627187425738219e-22,2.902445292716423e-21,-5.063949483250571e-07,1.0218029938675678e-06,-7.400709192742932e-07,1.1143505150303662e-06,1.1337457128619898e-05,6.97704032436385e-07,2.2254222109574787e-22,1.8441437798702982e-22
32,0.04908738521234052,3480000.0,0,72,0.034985482024524256,1.3784335632051784e-05,-4.588421501874488e-06,1.0391629686784427e-05,0.034985591906966075,1.37840622267688e-05,4.081443942140166e-20,4.095080645909024e-20,1.913289450289891e-08,2.4857111705938793e-08,-0.0005890472200154426,2.937759584639549e-08,0.0005890472575636702,2.9377572860598613e-08,3.01271766265248e-07,2.687372326309935e-07,-1.7852149502941647e-05,1.5219521853149216e-05,1.383826587289904e-05,1.770290340944288e-05,0.0001766488972382119,1.0616393782239146e-05,6.3684328997267756e-21,3.0925482855859166e-21,-1.360706663992312e-06,1.0389004656802655e-06,-1.3213216966637508e-06,1.080127281658472e-06,1.1452689767558734e-05,6.702799332577396e-07,3.4312677261458726e-24,1.54240824837559e-22
