time,E_K_mean,psi2_mean,dissipation_mean,production_mean,length_mean,E_K_sem,psi2_sem,dissipation_sem,production_sem,length_sem
7.6562432000000000e+07,1.3031902992362190e+05,8.4885330839296046e+04,9.4262642538494171e-10,9.2799613036496266e-10,6.8950628015981929e+03,1.0429344245011930e+02,1.9388455284205666e+04,4.3570979722977563e-11,4.3654358245552017e-11,6.1446093933643942e+02
7.6578816000000000e+07,1.3076740388944387e+05,8.4725757750130986e+04,9.4096266583579260e-10,9.1939199071510812e-10,6.8976122945824536e+03,8.1543198537891342e+01,1.9274469326415256e+04,4.4727712327209639e-11,4.0714274426933104e-11,6.0785267577057232e+02
7.6595200000000000e+07,1.3062648725361215e+05,8.4619891165021632e+04,9.3711048594191250e-10,9.2900739614543221e-10,6.9150026960549394e+03,1.3795787245417009e+02,1.9128218439772030e+04,4.2384457759155878e-11,3.3570774905269733e-11,6.1244741477853722e+02
7.6611584000000000e+07,1.3067688487409284e+05,8.4536401457492408e+04,9.3688043992779775e-10,9.3058871761280894e-10,6.9189110606093036e+03,1.2236074828026874e+02,1.8981995697384631e+04,4.0684362673396085e-11,2.8241777954435231e-11,6.1417362546500965e+02
7.6627968000000000e+07,1.3054649490896126e+05,8.4453802259272081e+04,9.4057995712360939e-10,9.1683286737484916e-10,6.9076494460509466e+03,1.9816279777778334e+02,1.8847042585165898e+04,4.0593907212124728e-11,2.7956637399957084e-11,6.1033337589736072e+02
7.6644352000000000e+07,1.3042945335975541e+05,8.4246047611968097e+04,9.4247886132225061e-10,9.1143945402662003e-10,6.8974926959464847e+03,8.8613482864003501e+01,1.8704587265476359e+04,4.0327689719705948e-11,2.6988175538083210e-11,6.0816756492837385e+02
7.6660736000000000e+07,1.3081478227043741e+05,8.3953218636926380e+04,9.4005901690648941e-10,9.0952552271187489e-10,6.9005083069396069e+03,9.1298383642659232e+01,1.8518900296467848e+04,3.9332559393594972e-11,2.3018099966610894e-11,6.0828649193874423e+02
7.6677120000000000e+07,1.3035391348983681e+05,8.3669033096018597e+04,9.3769465893408490e-10,8.9477498794115852e-10,6.8998059388702131e+03,1.0303299445163982e+02,1.8335103199321398e+04,4.0192291619367139e-11,2.1570283111012247e-11,5.9876807594230127e+02
7.6693504000000000e+07,1.3069796206232227e+05,8.3361442289768165e+04,9.4270512047016338e-10,9.0465941601429356e-10,6.8766759779429703e+03,1.2453658554761573e+02,1.8143614812484317e+04,4.1503212211446188e-11,2.6501877919651828e-11,5.9046550522255609e+02
7.6709888000000000e+07,1.3046853279125088e+05,8.3010654339910659e+04,9.4352012701023387e-10,8.9764047845096232e-10,6.8667520912677910e+03,1.3647839052363753e+02,1.7919144897244543e+04,4.1508973656603481e-11,2.8142132822044731e-11,5.8534454602414405e+02
7.6726272000000000e+07,1.3062531084160303e+05,8.2570480802124235e+04,9.4122179864817961e-10,8.8592430063924497e-10,6.8634607140044118e+03,8.0626188680572000e+01,1.7676131568081972e+04,4.0626191075902143e-11,2.8049917149910954e-11,5.8221418657651759e+02
7.6742656000000000e+07,1.3038275298185162e+05,8.2066279152683142e+04,9.4092852035913721e-10,8.8015663619072462e-10,6.8478415454984697e+03,1.1716503317071866e+02,1.7425330036145500e+04,4.1014500846435628e-11,3.0306873619960038e-11,5.7309846551973703e+02
7.6759040000000000e+07,1.3051666768012225e+05,8.1563795081500692e+04,9.3637141628917788e-10,8.7656395490053966e-10,6.8488243685121224e+03,1.3186498034280496e+02,1.7203328244565560e+04,4.1065001267997242e-11,2.9508812596996342e-11,5.6982870908661789e+02
7.6775424000000000e+07,1.3046978734467577e+05,8.1078256123101281e+04,9.3412213045509270e-10,8.8497981634339517e-10,6.8399205741451005e+03,1.4876065099407830e+02,1.6976086323890588e+04,4.0754358021576913e-11,2.9031332884355229e-11,5.6511814391998894e+02
7.6791808000000000e+07,1.3039041967447645e+05,8.0668951611014825e+04,9.2712756576412059e-10,8.8356483426719524e-10,6.8522145682561786e+03,8.1240945396271911e+01,1.6777549871427083e+04,4.0342480907359491e-11,3.5872123025596709e-11,5.6257111548671730e+02
7.6808192000000000e+07,1.3054405950043845e+05,8.0367420311091351e+04,9.2939290632429346e-10,8.9097374281386929e-10,6.8373678241894986e+03,1.3864465832458549e+02,1.6607583421152987e+04,4.0360445279616336e-11,3.0299517650745825e-11,5.6151560013457356e+02
7.6824576000000000e+07,1.3056152374639643e+05,8.0067678240730180e+04,9.3940494853053495e-10,9.1077342556890402e-10,6.7909077008973372e+03,1.2275202202958748e+02,1.6469192762199003e+04,4.1168950009445918e-11,3.5858932983123245e-11,5.5524638631138134e+02
7.6840960000000000e+07,1.3051012936250273e+05,7.9721489514616449e+04,9.4118756211499083e-10,8.9307612156748282e-10,6.7694457655940605e+03,7.8448575154057295e+01,1.6329595594766584e+04,3.7973254735446105e-11,2.6225655756575030e-11,5.5651881577150971e+02
7.6857344000000000e+07,1.3064730614141465e+05,7.9290232807384047e+04,9.4403768696465808e-10,9.0056978575545795e-10,6.7410466974456940e+03,1.9551577729789690e+02,1.6187091829252093e+04,3.7882080734309615e-11,3.0650702581532130e-11,5.5349853280144009e+02
7.6873728000000000e+07,1.3052000058052083e+05,7.8852758017968736e+04,9.4298535887809626e-10,8.8140141692528322e-10,6.7324015327883844e+03,1.1042419755187501e+02,1.6045615324348913e+04,3.7207960613962497e-11,2.6905127067757849e-11,5.6317705876938874e+02
7.6890112000000000e+07,1.3061785000504802e+05,7.8299023186422055e+04,9.3658550827185553e-10,8.7709605599052894e-10,6.7336325838725188e+03,7.8301573358501088e+01,1.5880435462975005e+04,3.7321915773998916e-11,2.5424486524944355e-11,5.6635150638043808e+02
7.6906496000000000e+07,1.3075585540942245e+05,7.7837948530958442e+04,9.3426139076743979e-10,8.8864133591156265e-10,6.7222619030920887e+03,1.5139295635826721e+02,1.5755247295253223e+04,3.6411268026996521e-11,2.7192746149621037e-11,5.7138017896940369e+02
7.6922880000000000e+07,1.3027340465129742e+05,7.7431201951319934e+04,9.3661958930972073e-10,8.8756999083025589e-10,6.6911653071210894e+03,1.5729040885495479e+02,1.5632359092958710e+04,3.6491208145166521e-11,3.2113676829966081e-11,5.6617082161348480e+02
7.6939264000000000e+07,1.3076900496351489e+05,7.7043860641302832e+04,9.3362797281711419e-10,8.9044141691309740e-10,6.6814196897914280e+03,1.1302970708405336e+02,1.5530522824752521e+04,3.4308936587406430e-11,2.7744584071715334e-11,5.7058381900979089e+02
7.6955648000000000e+07,1.3042916873052812e+05,7.6678407283610839e+04,9.3619065825675190e-10,8.9040179135163500e-10,6.6533499071934166e+03,6.5805365869232119e+01,1.5427542830626779e+04,3.2539335221169906e-11,2.6523711492275257e-11,5.7174255149305895e+02
7.6972032000000000e+07,1.3062871447390041e+05,7.6288666389606718e+04,9.2938488333981273e-10,8.9521633562426788e-10,6.6593676568235405e+03,8.0218904952409616e+01,1.5322589125991755e+04,3.1626608260999302e-11,2.8852254551646910e-11,5.7689361023917718e+02
7.6988416000000000e+07,1.3056708951678847e+05,7.5930955588685611e+04,9.2724944304120217e-10,8.8038785494900148e-10,6.6482412837997399e+03,1.1580690115363514e+02,1.5233558603801916e+04,3.2191472708236432e-11,2.6631427341682955e-11,5.7498969773032582e+02
7.7004800000000000e+07,1.3048148997227888e+05,7.5484329588803361e+04,9.1275267472455113e-10,8.6357577823634790e-10,6.6797279028559942e+03,9.1999814012234268e+01,1.5150178042638621e+04,3.1521755366628106e-11,3.1009336107093571e-11,5.8236094594558199e+02
7.7021184000000000e+07,1.3070626050222511e+05,7.5069323959131929e+04,9.0502969665322821e-10,8.6274986263619291e-10,6.6834530346177144e+03,1.4479063616551633e+02,1.5099656854325794e+04,3.2612364090780622e-11,3.2743740782199722e-11,5.8401649250835396e+02
7.7037568000000000e+07,1.3076500538217831e+05,7.4695071520855912e+04,9.0548076246293041e-10,8.6139044350940438e-10,6.6612165728413338e+03,1.3842072514075952e+02,1.5028593834444668e+04,3.1791566817054791e-11,2.6722656943770745e-11,5.8588600541776100e+02
7.7053952000000000e+07,1.3056844097870900e+05,7.4316434669383481e+04,9.0905148703013788e-10,8.5727226947542610e-10,6.6297043841571449e+03,9.4124503132330020e+01,1.4941589307851758e+04,3.2828260092632088e-11,2.9092360863397037e-11,5.8424967807158544e+02
7.7070336000000000e+07,1.3052067945563720e+05,7.3875213128068572e+04,9.0246442917340461e-10,8.5424697369363065e-10,6.6296153308639805e+03,1.4609461401315031e+02,1.4828294360885620e+04,3.5093406583629140e-11,3.2210709753833073e-11,5.7677125506608070e+02
7.7086720000000000e+07,1.3049644522166259e+05,7.3524730146361748e+04,9.0142186818756563e-10,8.6357368433482925e-10,6.6188424581414092e+03,1.1550083907908690e+02,1.4712346004604735e+04,3.4219769471983023e-11,3.5208117213875728e-11,5.8069751307953288e+02
7.7103104000000000e+07,1.3058448276702302e+05,7.3212289069789971e+04,9.0108020180549769e-10,8.7258543294086747e-10,6.6028983276305316e+03,1.4678419554419324e+02,1.4576632244758761e+04,3.5373595945545774e-11,3.7217939655341073e-11,5.7123982455489477e+02
7.7119488000000000e+07,1.3024251255798807e+05,7.2945207781563411e+04,9.0549351525400358e-10,8.6982077173146823e-10,6.5769758046499901e+03,1.5088018624355769e+02,1.4447693006816287e+04,3.3470090126565357e-11,3.7200006955059525e-11,5.7473820931651619e+02
7.7135872000000000e+07,1.3051764440327893e+05,7.2623972987871210e+04,8.9932322263002626e-10,8.6647617754979200e-10,6.5859431722394684e+03,1.1467383598565301e+02,1.4360847359795949e+04,3.2593439583030579e-11,3.6119751406051995e-11,5.8242067437927642e+02
7.7152256000000000e+07,1.3046032277076425e+05,7.2414129908309609e+04,9.0532758467048186e-10,8.8015003493607575e-10,6.5537076627382357e+03,1.7800937716051283e+02,1.4308493760926029e+04,3.1077497099461238e-11,4.0921376035726621e-11,5.8706535970131142e+02
7.7168640000000000e+07,1.3050140968299346e+05,7.2157180647472574e+04,9.0487172584869468e-10,8.7418429195218353e-10,6.5437630043246318e+03,1.8572836576732701e+02,1.4251547296792280e+04,3.0287352750829706e-11,3.6124929461413678e-11,5.9242097533269748e+02
7.7185024000000000e+07,1.3073319189425769e+05,7.1941024498926170e+04,9.1133049763381372e-10,8.9109270995337074e-10,6.5089092504672408e+03,1.8903132117681579e+02,1.4151836952938766e+04,3.0420804548658110e-11,4.1183041334156757e-11,5.8871563703530751e+02
7.7201408000000000e+07,1.3061354864401185e+05,7.1768028511662909e+04,9.1938663671248873e-10,8.9181870336472571e-10,6.4736672827933135e+03,5.8615240729674255e+01,1.4022348115168650e+04,3.0709493191725093e-11,3.9801902692758115e-11,5.8280347081037610e+02
7.7217792000000000e+07,1.3067730701051744e+05,7.1554272106228746e+04,9.1236466057897103e-10,8.8956940191940000e-10,6.4944354980707285e+03,7.1253063362455521e+01,1.3883870654825114e+04,2.8295502284649835e-11,3.7560294216959399e-11,5.8958261774148161e+02
7.7234176000000000e+07,1.3056653298702475e+05,7.1371686413712232e+04,9.1138437753252931e-10,8.9338515246717429e-10,6.4890016591091235e+03,1.0189073064763153e+02,1.3763882263604157e+04,2.9277149618972554e-11,3.9954047978128516e-11,5.8223297162114829e+02
7.7250560000000000e+07,1.3048064548362911e+05,7.1224736246793531e+04,9.0511172406037258e-10,8.8649165146229507e-10,6.5035756952127504e+03,1.1515057111865653e+02,1.3685901785198257e+04,3.2598247187857685e-11,4.1246526667652044e-11,5.7510436359204789e+02
7.7266944000000000e+07,1.3056474347945438e+05,7.1069668292740433e+04,9.0652262961833072e-10,8.8679866539626876e-10,6.4922010435586571e+03,9.1593166692627307e+01,1.3615264262848528e+04,3.2771790186271212e-11,4.6304777475888118e-11,5.7605889056930619e+02
7.7283328000000000e+07,1.3053436050939199e+05,7.0887619168269113e+04,9.0682311424658663e-10,8.7931501471714191e-10,6.4805467087478410e+03,1.4881376890152248e+02,1.3582011299563776e+04,3.4250081290815300e-11,4.3820647252179512e-11,5.7218424939975966e+02
7.7299712000000000e+07,1.3070519655265313e+05,7.0668439527162525e+04,9.1159929803288150e-10,8.8999670791626881e-10,6.4493052511356427e+03,1.4684299746404761e+02,1.3576757967696125e+04,3.5819572904269281e-11,4.9175677033221051e-11,5.6694698256005131e+02
7.7316096000000000e+07,1.3072213337109523e+05,7.0515048329022451e+04,9.1593547681090934e-10,8.9974012267799191e-10,6.4264541397552948e+03,1.1715605719995870e+02,1.3568388630770400e+04,3.3908485020227616e-11,4.6405077169269548e-11,5.7121096311590736e+02
7.7332480000000000e+07,1.3055585559829538e+05,7.0363196426735085e+04,9.0596096041246863e-10,8.8147177150448549e-10,6.4542819614170830e+03,1.4056905045438697e+02,1.3557642382299813e+04,3.3955010957126874e-11,4.8438436105574966e-11,5.7356789620984148e+02
7.7348864000000000e+07,1.3057434356179296e+05,7.0160169579769325e+04,9.0223773777617046e-10,8.8514491094143644e-10,6.4563133894555085e+03,7.5282957891265355e+01,1.3508070787159448e+04,3.4811677079568506e-11,5.1716763004880672e-11,5.6878290835271082e+02
7.7365248000000000e+07,1.3044254102763096e+05,6.9988559086500143e+04,9.0266962682854223e-10,8.7736292581698298e-10,6.4489478226729216e+03,1.1699887188307851e+02,1.3464409341581184e+04,3.6013544878868807e-11,5.0479997399154636e-11,5.6577485368209511e+02
7.7381632000000000e+07,1.3043426823544026e+05,6.9807900116065517e+04,8.9685978590597351e-10,8.7821370356193738e-10,6.4629440954805723e+03,6.8491682140425979e+01,1.3401665867094858e+04,3.5189469690642155e-11,4.7230541931239627e-11,5.6408244266074701e+02
7.7398016000000000e+07,1.3053829273892521e+05,6.9680354989829488e+04,8.9762598461687427e-10,8.7533999021072887e-10,6.4569882275247710e+03,1.4720604444088713e+02,1.3359912629976763e+04,3.4846016189729572e-11,4.8185920825749907e-11,5.6219016192732204e+02
7.7414400000000000e+07,1.3047370239298568e+05,6.9582819459331571e+04,8.8832812316057024e-10,8.8592243728935383e-10,6.4855073413089513e+03,1.4979550195171819e+02,1.3331565477567974e+04,3.5844331763289681e-11,5.0943212300351613e-11,5.5782249259827586e+02
7.7430784000000000e+07,1.3043415455685575e+05,6.9579708898552082e+04,8.9392087710990078e-10,8.9623157528376162e-10,6.4716478922661172e+03,1.4356424534369364e+02,1.3305077970287119e+04,3.4659632798466996e-11,4.8193350572808117e-11,5.6238915762391036e+02
7.7447168000000000e+07,1.3036685982945631e+05,6.9545078101025749e+04,8.9458297840776290e-10,8.8084236410717415e-10,6.4669937933008177e+03,1.2334516233066785e+02,1.3309116137149214e+04,3.6763820643793112e-11,4.1609846738680294e-11,5.5438995748147681e+02
7.7463552000000000e+07,1.3050198588770322e+05,6.9440344307776759e+04,8.9707590181458446e-10,8.8811171824646050e-10,6.4570816854418927e+03,1.5626747168833762e+02,1.3280174447694993e+04,3.6351719225103238e-11,4.6537851578260229e-11,5.5283597574825228e+02
7.7479936000000000e+07,1.3045239067017927e+05,6.9398999748851886e+04,8.9637606880138865e-10,8.9147737044123094e-10,6.4627576323685043e+03,7.8902985923682508e+01,1.3227590878654646e+04,3.4907834465119654e-11,3.9545213498671258e-11,5.5128631880029070e+02
7.7496320000000000e+07,1.3047314077123450e+05,6.9370599321289003e+04,8.9649428355031483e-10,8.9570858514810587e-10,6.4637360374400678e+03,1.1436414676526653e+02,1.3205801540748409e+04,3.2836436504350118e-11,4.0904793864641416e-11,5.5190927441183157e+02
7.7512704000000000e+07,1.3064929715011166e+05,6.9357805548282704e+04,9.0361920524739080e-10,9.0536156640108122e-10,6.4355428805687270e+03,1.5139206801590748e+02,1.3195227472602928e+04,3.3984039487090946e-11,3.9169073206541118e-11,5.4168288865482441e+02
7.7529088000000000e+07,1.3068157685863557e+05,6.9309303409645960e+04,9.0168489600819071e-10,8.8359121380870211e-10,6.4446007184734917e+03,1.3376338561340665e+02,1.3217105839835685e+04,3.3844646880140001e-11,4.1846854998509114e-11,5.4744481030116344e+02
7.7545472000000000e+07,1.3033717308014122e+05,6.9190004725886189e+04,9.0529547201021706e-10,8.9169519182747132e-10,6.4218437778247735e+03,1.5419077405181233e+02,1.3241047157185123e+04,3.6521046218280805e-11,4.3869492945979520e-11,5.3967237360456056e+02
7.7561856000000000e+07,1.3045556995361004e+05,6.9103835288023198e+04,9.0597497469925322e-10,8.9595080370140529e-10,6.4154544415425007e+03,1.5163915292182861e+02,1.3263754867075892e+04,3.3452227453851330e-11,3.6987771051239482e-11,5.4951403055548053e+02
7.7578240000000000e+07,1.3065552980238330e+05,6.9044416840447098e+04,9.0435459376309748e-10,8.9634267145512736e-10,6.4188198830928623e+03,8.1425728704344024e+01,1.3279141088668061e+04,3.1996328535912340e-11,3.8892727256989156e-11,5.5474366205764545e+02
7.7594624000000000e+07,1.3071397915896884e+05,6.9000471271565708e+04,9.0481972820522654e-10,9.0491219917810239e-10,6.4151603706824326e+03,1.7748850134377474e+02,1.3300834946828589e+04,3.1099832353915191e-11,3.8781285498824579e-11,5.6044699003081769e+02
7.7611008000000000e+07,1.3055139261049590e+05,6.8977989290872807e+04,8.9883645200896019e-10,8.9768421082002207e-10,6.4287351287253678e+03,9.5524397700261886e+01,1.3333566041489787e+04,3.2238074723677703e-11,4.6078466312891876e-11,5.5747336991548491e+02
7.7627392000000000e+07,1.3049624725199162e+05,6.8994090762168926e+04,8.9590398987620774e-10,9.0805673550438527e-10,6.4369016168954786e+03,1.0341485177770515e+02,1.3375892914247168e+04,3.2919851376308642e-11,4.5780934332116084e-11,5.6102800474954552e+02
7.7643776000000000e+07,1.3055142309136708e+05,6.9116646250946957e+04,8.9589762773516559e-10,9.0832499944857645e-10,6.4426588066664517e+03,1.6488081649259115e+02,1.3396175712587805e+04,3.3909884430132019e-11,3.8525843988632826e-11,5.6133964490084361e+02
7.7660160000000000e+07,1.3063300328821517e+05,6.9183222402753541e+04,9.0094438109267040e-10,9.0015215571412262e-10,6.4292407846132455e+03,7.5751995136231926e+01,1.3367827430360318e+04,3.2456805627180846e-11,4.1673772145744406e-11,5.6187279213251202e+02
7.7676544000000000e+07,1.3043149118991508e+05,6.9235987554962892e+04,9.0038349596043993e-10,9.0479642228047139e-10,6.4320270412797263e+03,1.6640701632828225e+02,1.3365014851043607e+04,3.5057353012238754e-11,4.8579473214969250e-11,5.5774585243012746e+02
7.7692928000000000e+07,1.3056422561550143e+05,6.9317125009062336e+04,9.0359263417817666e-10,9.1605249663312368e-10,6.4171904794352704e+03,1.7751940924863766e+02,1.3395028785087954e+04,3.5896545157882047e-11,4.8955018184664832e-11,5.5120130296606703e+02
7.7709312000000000e+07,1.3044587636564477e+05,6.9400109394716026e+04,9.0319352571687230e-10,9.1591032675028842e-10,6.4264903431503526e+03,1.5105498996354765e+02,1.3400218778716777e+04,3.2213706314435531e-11,4.3958597845890579e-11,5.6553635068673373e+02
7.7725696000000000e+07,1.3054755483125677e+05,6.9551536675799871e+04,9.0209221374850538e-10,9.1984232812033622e-10,6.4372297772021975e+03,8.6252155529475615e+01,1.3432083955868971e+04,3.2069494436483471e-11,4.6199499724685297e-11,5.7157465815106207e+02
7.7742080000000000e+07,1.3090300044136358e+05,6.9642550829182859e+04,8.9901574405730013e-10,9.0858157905905298e-10,6.4544678273043428e+03,1.2561263054612358e+02,1.3435157798752511e+04,3.0291861259708812e-11,4.2992595950793873e-11,5.7995968665286250e+02
7.7758464000000000e+07,1.3053721684416286e+05,6.9741157440114053e+04,8.9995206138703409e-10,9.1189754045728150e-10,6.4512426248704433e+03,1.0334506455345351e+02,1.3444141376207766e+04,3.0828455254003273e-11,4.6338831590426040e-11,5.7730403445969421e+02
7.7774848000000000e+07,1.3077756127587864e+05,6.9909663472006228e+04,9.1012735604373665e-10,9.3475985946082195e-10,6.4207356616952411e+03,1.1324361252933329e+02,1.3472472205669214e+04,3.1846345243324207e-11,4.6142210157653165e-11,5.7422272002580314e+02
7.7791232000000000e+07,1.3066714802245937e+05,7.0092457687915958e+04,9.0816983262317485e-10,9.2746699252114428e-10,6.4312481119157355e+03,7.8990881381831713e+01,1.3522354528929111e+04,3.4613347739456826e-11,4.4645825572715677e-11,5.6741427372559212e+02
7.7807616000000000e+07,1.3064021244850864e+05,7.0258204139633570e+04,9.0948819663401357e-10,9.2873662161780799e-10,6.4370066839964902e+03,1.1763767637715792e+02,1.3540828945781055e+04,3.3042422941743911e-11,3.8643133887285579e-11,5.6957962171087195e+02
7.7824000000000000e+07,1.3055378981007260e+05,7.0394460481141025e+04,9.1830461870249765e-10,9.2655849343806822e-10,6.4140174139829105e+03,1.0292412507324461e+02,1.3531231177263780e+04,3.3594693442837460e-11,3.7783334557046944e-11,5.6574416730069879e+02
7.7840384000000000e+07,1.3048955478939542e+05,7.0429985110545545e+04,9.1846987333815558e-10,9.2530272011350492e-10,6.4166725696249468e+03,9.3442953322447806e+01,1.3504139141975509e+04,3.4088641249890345e-11,3.4419597867175599e-11,5.6506285283433738e+02
7.7856768000000000e+07,1.3057030759865484e+05,7.0530586230120971e+04,9.2101809566544559e-10,9.3422970307373212e-10,6.4149128586130673e+03,1.4423549721091342e+02,1.3476160818069811e+04,3.3827147677975869e-11,3.5348362813173508e-11,5.6447899061706426e+02
7.7873152000000000e+07,1.3058096865084185e+05,7.0626573086960474e+04,9.1714507350944201e-10,9.2862302899300397e-10,6.4329270565480583e+03,1.3444333552992848e+02,1.3452873653849285e+04,3.3488062213050569e-11,3.6251001430780212e-11,5.6076180038779057e+02
7.7889536000000000e+07,1.3044488085500489e+05,7.0747481165513964e+04,9.2365800053284770e-10,9.3827322112824559e-10,6.4204270632383259e+03,1.2110766462667301e+02,1.3427136144619586e+04,3.2349590932034737e-11,3.7072177969072310e-11,5.5859082820714093e+02
7.7905920000000000e+07,1.3071822964302899e+05,7.0882314631081317e+04,9.2862203713902394e-10,9.4119514096015721e-10,6.4122193836625247e+03,1.6426932812893307e+02,1.3424913389501977e+04,3.2000091679721406e-11,3.5914593804733067e-11,5.5959095095838745e+02
7.7922304000000000e+07,1.3068548173679410e+05,7.0918439045546576e+04,9.2871436292851878e-10,9.2728109528677984e-10,6.4127034036740915e+03,8.2434772537103115e+01,1.3442451393862157e+04,3.2444973184727475e-11,3.5944291113839067e-11,5.5437078588716781e+02
7.7938688000000000e+07,1.3060570508349585e+05,7.0887559466511870e+04,9.3060469652452933e-10,9.2259667903622788e-10,6.4012301330231767e+03,1.2612508861489759e+02,1.3492951302497746e+04,3.4000373277821819e-11,3.8960812876666445e-11,5.5112520778574719e+02
7.7955072000000000e+07,1.3062114227717121e+05,7.0821748578841187e+04,9.3277909138376712e-10,9.1824967683773198e-10,6.3881156828804951e+03,1.9372452745359018e+02,1.3534325356217385e+04,3.5425798647149959e-11,4.3301922938441865e-11,5.4874887584261080e+02
7.7971456000000000e+07,1.3059837529121440e+05,7.0682675437663915e+04,9.3111123553530014e-10,9.1680470666043650e-10,6.3833819608342455e+03,9.3048302798105567e+01,1.3573052597480728e+04,3.8277741923573505e-11,4.3660629542665058e-11,5.4232604042771959e+02
7.7987840000000000e+07,1.3069594594167515e+05,7.0587854130275678e+04,9.2696756404301155e-10,9.1129815764825037e-10,6.3913096080041623e+03,1.3019916496746544e+02,1.3611790550610116e+04,3.9437190110136114e-11,4.4398694210267592e-11,5.3838683889465904e+02
7.8004224000000000e+07,1.3078246096296026e+05,7.0478619973390436e+04,9.2253209312208437e-10,9.1755302692821067e-10,6.3989331436306556e+03,8.4394720282896685e+01,1.3658699220159435e+04,3.9431000261333040e-11,4.7141190477527594e-11,5.3800081962310628e+02
7.8020608000000000e+07,1.3029974064670200e+05,7.0487334152657728e+04,9.2807374807343053e-10,9.3208925005553401e-10,6.3807571277789821e+03,1.1298528810264803e+02,1.3694586862805163e+04,3.8891119602166807e-11,3.9819438623466775e-11,5.4052024999320622e+02
7.8036992000000000e+07,1.3081304583357580e+05,7.0511844161525107e+04,9.3082276272997498e-10,9.2935637229040350e-10,6.3744855999673546e+03,2.0492920201596652e+02,1.3694111370271938e+04,3.9786192331536592e-11,3.9873315655044832e-11,5.3863617218778393e+02
7.8053376000000000e+07,1.3053784671948748e+05,7.0459530603758190e+04,9.3366035086096884e-10,9.2338838209631036e-10,6.3650052493636713e+03,1.4524701914802651e+02,1.3678200222230349e+04,3.8645188435443382e-11,3.5261006014484833e-11,5.4113391881681264e+02
7.8069760000000000e+07,1.3075934884606273e+05,7.0389781302441057e+04,9.2683129605767188e-10,9.2390162922060117e-10,6.3825731928767509e+03,8.4303548745150621e+01,1.3680075852416749e+04,3.8870592839139295e-11,4.0379046119285492e-11,5.4046379265753762e+02
7.8086144000000000e+07,1.3065371640837785e+05,7.0340396436975410e+04,9.2819916601256343e-10,9.1693248041963580e-10,6.3723064619331217e+03,1.9645386933093903e+02,1.3682659947385619e+04,4.1372894098648686e-11,4.1537033429204231e-11,5.3092623604917242e+02
7.8102528000000000e+07,1.3063855590810299e+05,7.0228026515987309e+04,9.2944888597417663e-10,9.1683816557868367e-10,6.3662089740671436e+03,1.3492458901260198e+02,1.3633955378233866e+04,3.9001494618659855e-11,3.5787031713588841e-11,5.3493711766390504e+02
7.8118912000000000e+07,1.3049217070650276e+05,7.0064254164662983e+04,9.2875560216376060e-10,9.0795915502741845e-10,6.3595758945822818e+03,8.5621400393621897e+01,1.3590147562434318e+04,4.0336694608209346e-11,3.8786643929094612e-11,5.2890761051126924e+02
7.8135296000000000e+07,1.3076481023180055e+05,6.9809160676576183e+04,9.2742919526075835e-10,8.9686309040357093e-10,6.3538386278851503e+03,9.9495893797255519e+01,1.3539119437293455e+04,3.9725919644972987e-11,3.4815637911378665e-11,5.2831357654193846e+02
7.8151680000000000e+07,1.3072802340620318e+05,6.9568442696107013e+04,9.2308907810483616e-10,9.0081454917973433e-10,6.3611500884134912e+03,9.8609964054363587e+01,1.3474446701824809e+04,3.8900420477862931e-11,3.4508670025219548e-11,5.2832479536809387e+02
7.8168064000000000e+07,1.3068115519091500e+05,6.9353470024305410e+04,9.1824653611259502e-10,8.9209654673635898e-10,6.3708095897583107e+03,9.9734157340406668e+01,1.3396747739361846e+04,3.9438781175848674e-11,3.5313414136504361e-11,5.2436236560105658e+02
7.8184448000000000e+07,1.3066226254395297e+05,6.9089256717957265e+04,9.1693487110298438e-10,8.8219784866227385e-10,6.3667624467772666e+03,1.1623978932606589e+02,1.3303738475904924e+04,3.8295552192417142e-11,3.3335473071017859e-11,5.2500542821879014e+02
7.8200832000000000e+07,1.3053072782636301e+05,6.8833122133206038e+04,9.2008194933362153e-10,8.9382182161498542e-10,6.3436819488372412e+03,1.5720294454905198e+02,1.3234876240277326e+04,3.9380921535096817e-11,3.8107184378125469e-11,5.1939332504790616e+02
7.8217216000000000e+07,1.3025181246393878e+05,6.8633723219539810e+04,9.2130033821793582e-10,8.9980240575539705e-10,6.3318341894636933e+03,1.1248833964933739e+02,1.3161669265975395e+04,3.8639567164265672e-11,3.1269325055313649e-11,5.1645613908055111e+02
7.8233600000000000e+07,1.3044079493519760e+05,6.8438063092580662e+04,9.2497006983803469e-10,9.0739515942060789e-10,6.3149210776675764e+03,6.1823338704928133e+01,1.3085121215764548e+04,3.7860369933917510e-11,3.7134646951830539e-11,5.1437386988915489e+02
7.8249984000000000e+07,1.3052535422055921e+05,6.8237226928738412e+04,9.2237716627245686e-10,8.9231478116050316e-10,6.3159805604585927e+03,6.6777431203918837e+01,1.3039242669978799e+04,3.8189159356208489e-11,3.7114700281148357e-11,5.1232179167466825e+02
7.8266368000000000e+07,1.3040064818523734e+05,6.8037259153501713e+04,9.2075580833887769e-10,9.0479599314905503e-10,6.3120279227714673e+03,1.6250802252464078e+02,1.2976813680026602e+04,3.9599694980840962e-11,3.8684865228395424e-11,5.0512698205390296e+02
